,name,price,first_name,last_name,above_100
506,Laura Leblanc,205.9617908,Laura,Leblanc,True
507,Susan Parker,7.389760853,Susan,Parker,False
508,Laurie Harris,229.6976024,Laurie,Harris,True
509,Natalie Lawrence,86.76833663,Natalie,Lawrence,False
510,Kara Hanson,275.4377145,Kara,Hanson,True
511,Joseph Walker,135.4741342,Joseph,Walker,True
512,Gregory Davis,155.6667394,Gregory,Davis,True
513,Paul Erickson,192.4996457,Paul,Erickson,True
514,Preston Holmes,36.86205402,Preston,Holmes,False
515,Joy Buck,40.94451902,Joy,Buck,False
516,Brian Sherman,279.4530254,Brian,Sherman,True
517,Brandon Davis,17.82461557,Brandon,Davis,False
518,Patricia Hamilton,63.2328385,Patricia,Hamilton,False
519,Shawn Garcia,227.491116,Shawn,Garcia,True
520,William Stone,48.99103482,William,Stone,False
521,Brian Cunningham,294.7646142,Brian,Cunningham,True
522,Shawn Norman,113.8520429,Shawn,Norman,True
523,Evan Ibarra,32.32820193,Evan,Ibarra,False
524,Logan Porter,157.574472,Logan,Porter,True
525,Kerry Gibson,216.9486908,Kerry,Gibson,True
526,Christine Parsons,232.117075,Christine,Parsons,True
527,Erica Chung,204.1409177,Erica,Chung,True
528,Alan Collins,29.58632408,Alan,Collins,False
529,John Robinson,60.37353075,John,Robinson,False
530,Monique Santos,82.08256587,Monique,Santos,False
531,Nicole Mason,190.2387349,Nicole,Mason,True
532,Michael Knight,238.7576833,Michael,Knight,True
533,John Bishop,18.29168554,John,Bishop,False
534,Christopher Odom,282.9931871,Christopher,Odom,True
535,Michael Walker,149.8428493,Michael,Walker,True
536,Crystal Wall,187.5868027,Crystal,Wall,True
537,Christian Ramirez,258.4106206,Christian,Ramirez,True
538,Kevin Rowland,185.6410425,Kevin,Rowland,True
539,Candice Mcintosh,266.2706673,Candice,Mcintosh,True
540,Leslie Hoffman,282.0595113,Leslie,Hoffman,True
541,James Johnson,263.3739193,James,Johnson,True
542,Jennifer Shepherd,183.9723914,Jennifer,Shepherd,True
543,Susan Tucker,187.4994162,Susan,Tucker,True
544,Michele Harvey,271.0984188,Michele,Harvey,True
545,Teresa Collins,186.971541,Teresa,Collins,True
546,Jonathan Leblanc,128.2066648,Jonathan,Leblanc,True
547,Stephanie Morgan,209.8417398,Stephanie,Morgan,True
548,Michael Duran,67.48301306,Michael,Duran,False
549,Daniel Cannon,193.3728586,Daniel,Cannon,True
550,Kayla Butler,157.4052214,Kayla,Butler,True
551,Jimmy Harrell,162.6953645,Jimmy,Harrell,True
552,Jeffery Fuentes,32.984417,Jeffery,Fuentes,False
553,Lucas Rivera,280.9708055,Lucas,Rivera,True
554,Mark Le,197.9575702,Mark,Le,True
555,Taylor Myers,92.37292177,Taylor,Myers,False
556,Robert Berger,41.58251872,Robert,Berger,False
557,Victor White,71.28349376,Victor,White,False
558,Caroline Powell,59.57791041,Caroline,Powell,False
559,Erica Austin,225.3624114,Erica,Austin,True
560,Douglas Henry,260.1867786,Douglas,Henry,True
561,Monica Miller,45.66425505,Monica,Miller,False
562,Kimberly Martin,42.84980233,Kimberly,Martin,False
563,Felicia Larson,184.2056338,Felicia,Larson,True
564,Cassandra Frazier,19.26672707,Cassandra,Frazier,False
565,Heather Phelps,119.0145624,Heather,Phelps,True
566,John Hart,181.2802443,John,Hart,True
567,Meredith Moore,84.42598279,Meredith,Moore,False
568,Isabel Pratt,24.78342559,Isabel,Pratt,False
569,Misty Martin,269.9902036,Misty,Martin,True
570,Jessica Richards,64.72664573,Jessica,Richards,False
571,Margaret Campbell,174.2986324,Margaret,Campbell,True
572,Michael Frazier,47.5799292,Michael,Frazier,False
573,Michael Sharp,115.6658502,Michael,Sharp,True
574,Cindy Pena,152.2234362,Cindy,Pena,True
575,Jacob Dominguez,153.4779672,Jacob,Dominguez,True
576,Cody Scott,66.56588387,Cody,Scott,False
577,Nicole Coffey,118.1952751,Nicole,Coffey,True
578,Crystal Snyder,155.4661092,Crystal,Snyder,True
579,Matthew Love,285.0975409,Matthew,Love,True
580,Marcus Ortega,188.1094588,Marcus,Ortega,True
581,Jason Jackson,99.20589923,Jason,Jackson,False
582,Daniel Ramos,58.31985367,Daniel,Ramos,False
583,Raymond Wilson,200.3855625,Raymond,Wilson,True
584,Lindsey Garcia,170.9951265,Lindsey,Garcia,True
585,Donna Orr,40.46338096,Donna,Orr,False
586,Wendy Horn,5.929938406,Wendy,Horn,False
587,Mario Mclaughlin,90.33380664,Mario,Mclaughlin,False
588,Benjamin Barron,20.67124478,Benjamin,Barron,False
589,Mark Moss,33.79532722,Mark,Moss,False
590,Travis Garza,82.87258331,Travis,Garza,False
591,George Lopez,0.942247688,George,Lopez,False
592,Gabriel Barnes,69.59826205,Gabriel,Barnes,False
593,Daniel Johnson,214.52403,Daniel,Johnson,True
594,Mitchell Davis,158.7827112,Mitchell,Davis,True
595,Mark White,56.21176867,Mark,White,False
596,Michael Foster,115.2422325,Michael,Foster,True
597,Pamela Solis,66.64708198,Pamela,Solis,False
598,Maxwell Frost,0.006023502,Maxwell,Frost,False
599,Chad Jones,67.87794806,Chad,Jones,False
600,Don Mcdaniel,228.5918739,Don,Mcdaniel,True
601,Lisa Morrison,73.99054689,Lisa,Morrison,False
602,Jeffrey Clark,239.4386554,Jeffrey,Clark,True
603,Melissa Santiago,128.2616391,Melissa,Santiago,True
604,Jason Adams,21.57128968,Jason,Adams,False
605,Mrs. Wendy Myers,263.6809245,Mrs.,Wendy Myers,True
606,Norman Wade,99.62709317,Norman,Wade,False
607,Roberto Brown,215.0393467,Roberto,Brown,True
608,Casey Wright,280.2032307,Casey,Wright,True
609,Juan Rivera,91.13816713,Juan,Rivera,False
610,Terry Gallegos,268.5844733,Terry,Gallegos,True
611,Timothy Jones,153.2228831,Timothy,Jones,True
612,Sarah Crawford,230.5178921,Sarah,Crawford,True
613,Christopher Hammond,263.0958332,Christopher,Hammond,True
614,Ashley Cantu,285.4035791,Ashley,Cantu,True
615,Mathew Harris,46.60501825,Mathew,Harris,False
616,David Williams,193.4019531,David,Williams,True
617,Catherine Novak,184.8954159,Catherine,Novak,True
618,Jonathan Cobb,42.21066367,Jonathan,Cobb,False
619,Elizabeth Alexander,98.44514553,Elizabeth,Alexander,False
620,Michelle Fisher,77.16597054,Michelle,Fisher,False
621,David Griffith,180.0253758,David,Griffith,True
622,Suzanne Murray,178.4727015,Suzanne,Murray,True
623,Antonio Beasley,28.09527269,Antonio,Beasley,False
624,Terry Hobbs,216.5892977,Terry,Hobbs,True
625,Kathleen Chan,211.1899937,Kathleen,Chan,True
626,Audrey Adkins,285.6616197,Audrey,Adkins,True
627,Jonathan Patel,148.8803996,Jonathan,Patel,True
628,Micheal Baker,134.5542406,Micheal,Baker,True
629,Brandon Stein,164.6600325,Brandon,Stein,True
630,Annette Douglas,10.02846956,Annette,Douglas,False
631,Jeffery Webb,269.1493543,Jeffery,Webb,True
632,Michael Miller,200.0992596,Michael,Miller,True
633,Cassandra Mcintyre,127.0227848,Cassandra,Mcintyre,True
634,Brittany Allen,215.7370745,Brittany,Allen,True
635,Erin Robinson,79.41903827,Erin,Robinson,False
636,Anthony Sims,77.62412955,Anthony,Sims,False
637,Craig Jones,51.50213971,Craig,Jones,False
638,Annette Peterson,228.6450015,Annette,Peterson,True
639,Victor Reed,45.41500465,Victor,Reed,False
640,Nathan Love,84.66811649,Nathan,Love,False
641,William Chavez,17.55060564,William,Chavez,False
642,Patrick Kennedy,203.3891368,Patrick,Kennedy,True
643,Andrea Jones,246.2089544,Andrea,Jones,True
644,Michele Mathews,59.39395122,Michele,Mathews,False
645,Yolanda Romero,155.2585808,Yolanda,Romero,True
646,Abigail Beck,26.82615918,Abigail,Beck,False
647,Christopher Hughes,261.934458,Christopher,Hughes,True
648,Kristina Gutierrez,293.9955524,Kristina,Gutierrez,True
649,Cristina Cervantes,145.7719613,Cristina,Cervantes,True
650,Victor Johnson,32.81941552,Victor,Johnson,False
651,Lauren Page,111.9234731,Lauren,Page,True
652,Charles Orozco,65.25318711,Charles,Orozco,False
653,Andrea Bowen,30.27521428,Andrea,Bowen,False
654,Caleb Smith,213.5434658,Caleb,Smith,True
655,Christine Bradford,291.8448556,Christine,Bradford,True
656,Pamela Lee,128.3788861,Pamela,Lee,True
657,Ronald Steele,287.8604109,Ronald,Steele,True
658,Tami Lynch,123.3850543,Tami,Lynch,True
659,Thomas Glenn,124.1799535,Thomas,Glenn,True
660,Melinda Aguilar,267.4989809,Melinda,Aguilar,True
661,Martin Harris,1.752357195,Martin,Harris,False
662,Karen Hunter,139.0751757,Karen,Hunter,True
663,Donald Leon,66.84670418,Donald,Leon,False
664,Frances Lewis,5.522938102,Frances,Lewis,False
665,Cesar Jackson,182.3282967,Cesar,Jackson,True
666,Carla Green,69.4092923,Carla,Green,False
667,Angela Le,167.3410828,Angela,Le,True
668,Maria Bryant,66.38307671,Maria,Bryant,False
669,David Cisneros,67.6363251,David,Cisneros,False
670,Amanda Henderson DVM,6.139394348,Amanda,Henderson DVM,False
671,Anthony Choi,299.6261389,Anthony,Choi,True
672,Ricardo Barnes,68.20083729,Ricardo,Barnes,False
673,Ashley Davis,125.0057838,Ashley,Davis,True
674,Patricia Maxwell,254.0100376,Patricia,Maxwell,True
675,Michael Miller,52.69843399,Michael,Miller,False
676,Carla Carter,191.6978083,Carla,Carter,True
677,Rachael Oliver,268.245856,Rachael,Oliver,True
678,Donald Gardner,70.51295454,Donald,Gardner,False
679,Brad Garcia,227.6456093,Brad,Garcia,True
680,Megan Smith,5.820828256,Megan,Smith,False
681,Anthony Torres,214.6144194,Anthony,Torres,True
682,Karen Smith,201.4517221,Karen,Smith,True
683,Teresa Robinson,68.36915651,Teresa,Robinson,False
684,Gregory Morris,58.53092312,Gregory,Morris,False
685,Lisa Holmes,17.99530629,Lisa,Holmes,False
686,Lisa Navarro,97.51500773,Lisa,Navarro,False
687,Sabrina Michael,243.4277732,Sabrina,Michael,True
688,Susan Matthews,200.4123061,Susan,Matthews,True
689,John Kim,51.5370261,John,Kim,False
690,Sara Sutton,189.5221667,Sara,Sutton,True
691,Jeremy Glover,278.9105668,Jeremy,Glover,True
692,William Carter,23.2168065,William,Carter,False
693,Krystal Cortez,56.11154916,Krystal,Cortez,False
694,Spencer Mccarthy,279.59954,Spencer,Mccarthy,True
695,Troy Gardner,104.5532918,Troy,Gardner,True
696,Peter Flores,74.41065758,Peter,Flores,False
697,Angela Shelton,146.4098961,Angela,Shelton,True
698,John Burgess,108.6373043,John,Burgess,True
699,Aaron Cook,184.4642876,Aaron,Cook,True
700,Lisa Dennis,211.3784263,Lisa,Dennis,True
701,Brenda Navarro,298.8288141,Brenda,Navarro,True
702,Kayla Hall,9.281220883,Kayla,Hall,False
703,Katelyn Conner,40.76078965,Katelyn,Conner,False
704,Alexandra Bell,143.3930959,Alexandra,Bell,True
705,Ann Wilson,225.5158007,Ann,Wilson,True
706,Colleen Snow,263.6734719,Colleen,Snow,True
707,Mrs. Lisa Pham,189.8902208,Mrs.,Lisa Pham,True
708,Scott Taylor,247.3829686,Scott,Taylor,True
709,Donald Wood,210.8807336,Donald,Wood,True
710,Dawn Salas,143.5431985,Dawn,Salas,True
711,Aimee Wilson,130.9109037,Aimee,Wilson,True
712,Dana Reyes,163.0410422,Dana,Reyes,True
713,Zoe Robinson,154.7020471,Zoe,Robinson,True
714,Bradley Ryan,5.450063924,Bradley,Ryan,False
715,Katherine Hopkins,82.65015724,Katherine,Hopkins,False
716,Brandon Cervantes,288.2269863,Brandon,Cervantes,True
717,Lisa French,178.2685547,Lisa,French,True
718,Justin Johnson,29.62228179,Justin,Johnson,False
719,Amanda Johns,126.1294179,Amanda,Johns,True
720,Ryan Shea,97.27702498,Ryan,Shea,False
721,Kyle Hart,189.1208858,Kyle,Hart,True
722,Kari Jones,155.7406302,Kari,Jones,True
723,Matthew White,264.0155109,Matthew,White,True
724,Leah King,26.05865282,Leah,King,False
725,Katherine Bowers,102.6925911,Katherine,Bowers,True
726,Emily Gonzalez,115.5333546,Emily,Gonzalez,True
727,Dylan Williamson,192.1510027,Dylan,Williamson,True
728,Matthew Jordan,231.3469853,Matthew,Jordan,True
729,Corey Williams,282.7309243,Corey,Williams,True
730,Deanna Braun,99.44804527,Deanna,Braun,False
731,Thomas Harrell,184.4071906,Thomas,Harrell,True
732,Ronald Schmidt,88.63393734,Ronald,Schmidt,False
733,Thomas Johnson,113.6281602,Thomas,Johnson,True
734,Angela Lopez,6.367848541,Angela,Lopez,False
735,Tina Moore DDS,25.28908649,Tina,Moore DDS,False
736,Ashley Scott,30.48874849,Ashley,Scott,False
737,Michelle Higgins,142.4860124,Michelle,Higgins,True
738,Cynthia Buck,280.1626254,Cynthia,Buck,True
739,Sandra Baker,169.9576392,Sandra,Baker,True
741,Amanda Rivers,45.07753957,Amanda,Rivers,False
742,Amy Cameron,240.8597059,Amy,Cameron,True
743,John Wood,172.4028299,John,Wood,True
744,Robert Gonzalez,116.3387688,Robert,Gonzalez,True
745,Kevin White,122.7698804,Kevin,White,True
746,Douglas Martinez,68.86292703,Douglas,Martinez,False
747,Cynthia Wright,212.2051744,Cynthia,Wright,True
748,Mike Burton,156.6284971,Mike,Burton,True
749,Kelly Suarez,103.3521319,Kelly,Suarez,True
750,Carla Anderson,176.7812897,Carla,Anderson,True
751,Crystal Ewing,76.54600803,Crystal,Ewing,False
752,Rebekah Brown,248.6881708,Rebekah,Brown,True
753,David Love,214.9826231,David,Love,True
754,Katie Beltran,58.33327125,Katie,Beltran,False
755,Charles Collins,82.98169237,Charles,Collins,False
756,Timothy Long,57.81080932,Timothy,Long,False
757,Kyle Castro,257.8598271,Kyle,Castro,True
758,Charles Atkinson,201.2519498,Charles,Atkinson,True
759,Gregg Robles,243.9415433,Gregg,Robles,True
760,Joseph Dodson,231.7140953,Joseph,Dodson,True
761,Richard Morris,205.6853551,Richard,Morris,True
762,Joshua Jones,51.99516227,Joshua,Jones,False
763,Kathryn Ray,297.680077,Kathryn,Ray,True
764,David Barber,265.7787889,David,Barber,True
765,Ashley Montgomery,91.98527468,Ashley,Montgomery,False
766,Erin Torres,162.2600567,Erin,Torres,True
767,Theodore Perry,54.28283978,Theodore,Perry,False
768,Christopher Dixon,151.5542565,Christopher,Dixon,True
769,Michael Lee,222.5983255,Michael,Lee,True
771,Brittany Brandt,48.31482285,Brittany,Brandt,False
772,Rebecca Pena,40.5042865,Rebecca,Pena,False
773,Harold Harris,30.28051132,Harold,Harris,False
774,Alan Smith,136.7173873,Alan,Smith,True
775,Lynn Petersen,119.288704,Lynn,Petersen,True
776,Alex Williams,125.2351462,Alex,Williams,True
777,Mrs. Maria Johnson,140.6180002,Mrs.,Maria Johnson,True
778,Teresa Ramirez,68.89411817,Teresa,Ramirez,False
779,Jessica Williams,211.2927337,Jessica,Williams,True
780,Eric Stokes,141.4352496,Eric,Stokes,True
781,Sarah Young,165.8898062,Sarah,Young,True
782,Nicholas Hinton,175.5324232,Nicholas,Hinton,True
783,David Merritt,22.80591247,David,Merritt,False
784,Brandy Murray,118.5845901,Brandy,Murray,True
785,Melissa Lewis,263.6012569,Melissa,Lewis,True
786,Adam Johnson,229.0701726,Adam,Johnson,True
787,Austin Roberts,40.1212007,Austin,Roberts,False
788,Ashley Smith,115.872854,Ashley,Smith,True
789,Kimberly Wheeler,286.1048132,Kimberly,Wheeler,True
790,Sherry Coffey,136.3706913,Sherry,Coffey,True
791,Gabriel Luna,218.2138474,Gabriel,Luna,True
792,Pedro Warren,264.3412226,Pedro,Warren,True
793,Shannon Hill,105.9989784,Shannon,Hill,True
794,Sydney Michael,207.9367705,Sydney,Michael,True
795,Michael Jordan,29.86397986,Michael,Jordan,False
796,Douglas Taylor,131.1591051,Douglas,Taylor,True
797,John French,76.02496714,John,French,False
798,Thomas Mueller,172.5074853,Thomas,Mueller,True
799,Gina George,297.4892429,Gina,George,True
800,Terri Solis,198.9565116,Terri,Solis,True
801,Pamela Brown,157.6790093,Pamela,Brown,True
802,Stacy Hunter,1.245616373,Stacy,Hunter,False
803,Tracy Potter,200.4398125,Tracy,Potter,True
804,Melissa Clark,169.3693556,Melissa,Clark,True
805,Melanie Wood,220.5903602,Melanie,Wood,True
806,Alexander Cook,50.63488972,Alexander,Cook,False
807,Susan Mitchell,23.27699619,Susan,Mitchell,False
808,Lisa Johnson,185.2114604,Lisa,Johnson,True
809,Paul Bender,194.7100905,Paul,Bender,True
810,Jennifer Chase,131.0536279,Jennifer,Chase,True
811,Jennifer Bridges,115.2349524,Jennifer,Bridges,True
812,George Mejia,272.4807622,George,Mejia,True
813,Amanda Baker,19.97575403,Amanda,Baker,False
814,Chad Lowery,298.9512803,Chad,Lowery,True
815,Jordan Barnes,274.3749866,Jordan,Barnes,True
816,Dawn Williams,170.5174558,Dawn,Williams,True
817,Patrick Bryant,41.91691624,Patrick,Bryant,False
818,Erin Montes,58.17898989,Erin,Montes,False
819,Jerry Torres,73.79346394,Jerry,Torres,False
820,Terry Bell,139.347076,Terry,Bell,True
821,Walter Heath,131.364057,Walter,Heath,True
822,Paul Valenzuela,155.3213236,Paul,Valenzuela,True
823,Leslie Potter,224.4556811,Leslie,Potter,True
824,Robin French,213.5922722,Robin,French,True
825,Catherine Garcia,229.7484109,Catherine,Garcia,True
826,Todd Nicholson,109.7546872,Todd,Nicholson,True
827,Courtney Allen,223.172591,Courtney,Allen,True
828,Dominique Brandt,269.0156148,Dominique,Brandt,True
829,Leslie Bates,88.37541932,Leslie,Bates,False
830,Kathleen Hood,123.2716562,Kathleen,Hood,True
831,Jacob Williams,13.87386866,Jacob,Williams,False
832,Mary Mcintosh,164.9985798,Mary,Mcintosh,True
833,Christine Franco,145.3713441,Christine,Franco,True
834,Zachary Hartman,293.8194973,Zachary,Hartman,True
835,Angela Brown,180.6236926,Angela,Brown,True
836,David Drake,190.8301029,David,Drake,True
837,Sarah Roberts,155.4786639,Sarah,Roberts,True
838,Victoria Harmon,177.2915327,Victoria,Harmon,True
839,Lisa Whitehead,73.77932541,Lisa,Whitehead,False
840,Chad Barton,261.4782044,Chad,Barton,True
841,Michael Mitchell,0.776393292,Michael,Mitchell,False
842,Robert Randall,29.10321786,Robert,Randall,False
843,Bradley Martin,267.5114108,Bradley,Martin,True
844,Joshua Burton,198.0253385,Joshua,Burton,True
845,Monica Simpson,85.30746482,Monica,Simpson,False
846,Rebecca Cummings,172.9983509,Rebecca,Cummings,True
847,Jennifer Roman,179.4036754,Jennifer,Roman,True
848,Rebecca Allen,283.0553776,Rebecca,Allen,True
849,Samantha Scott,82.19310325,Samantha,Scott,False
850,Donna Villegas,206.4702019,Donna,Villegas,True
851,Christopher Garcia,11.89135836,Christopher,Garcia,False
852,Nathan Rice,286.493476,Nathan,Rice,True
853,Robert Calhoun,249.4868453,Robert,Calhoun,True
854,Rachel Rodgers,216.0408353,Rachel,Rodgers,True
855,Richard Nelson,240.7594341,Richard,Nelson,True
856,Christopher Roberts,245.3514521,Christopher,Roberts,True
857,Morgan Rodriguez,32.27670638,Morgan,Rodriguez,False
858,Zachary Randolph,225.7887555,Zachary,Randolph,True
859,Eric Contreras,288.3745891,Eric,Contreras,True
860,Kristi Rhodes,119.3859289,Kristi,Rhodes,True
861,Kristina Frey,80.25651015,Kristina,Frey,False
862,Sherry Nixon,287.3655167,Sherry,Nixon,True
863,Natasha Davidson,246.8218988,Natasha,Davidson,True
864,William Miller,269.679928,William,Miller,True
865,Christopher Sellers,94.86648822,Christopher,Sellers,False
866,Michael Graham,48.7610982,Michael,Graham,False
867,Margaret Johns MD,161.6038394,Margaret,Johns MD,True
868,Jody Salinas,180.1989761,Jody,Salinas,True
869,Zachary Elliott,159.6862194,Zachary,Elliott,True
870,Jeremy Peters,110.9582328,Jeremy,Peters,True
871,Brian Diaz,30.15574115,Brian,Diaz,False
872,Elizabeth Gallegos,31.9080664,Elizabeth,Gallegos,False
873,Brian Gibson,75.94251268,Brian,Gibson,False
874,Cathy Baker,147.1006139,Cathy,Baker,True
875,Lisa Smith DVM,236.5908451,Lisa,Smith DVM,True
876,Mitchell Campbell,180.9556864,Mitchell,Campbell,True
877,Ryan Powers,216.6528185,Ryan,Powers,True
878,Andrea Moore,38.16221484,Andrea,Moore,False
879,Zachary Wilson,276.3569897,Zachary,Wilson,True
880,Ryan French,62.5865192,Ryan,French,False
881,Wesley Russell,278.6145834,Wesley,Russell,True
882,Gary Lopez,46.32122583,Gary,Lopez,False
883,Matthew Baker,137.388376,Matthew,Baker,True
884,Ronnie Chavez,184.4054399,Ronnie,Chavez,True
885,Travis Mercer,112.4718597,Travis,Mercer,True
886,Lee Yang,255.9833911,Lee,Yang,True
887,Felicia King,57.69285928,Felicia,King,False
888,Catherine Smith,140.357616,Catherine,Smith,True
889,Ronald Villegas,224.9293361,Ronald,Villegas,True
890,Sarah Dennis,244.4096272,Sarah,Dennis,True
891,Crystal Blair,242.319202,Crystal,Blair,True
892,Robert Lynch,115.5117245,Robert,Lynch,True
893,Emily Tucker,51.35281128,Emily,Tucker,False
894,Darrell Holloway,217.8399207,Darrell,Holloway,True
895,Ashley Kent,82.97497851,Ashley,Kent,False
896,Stephanie Peterson,185.2136091,Stephanie,Peterson,True
897,Keith Lopez,185.5249,Keith,Lopez,True
898,Sydney Harris,40.63858373,Sydney,Harris,False
900,Sarah Alexander,69.9170082,Sarah,Alexander,False
901,Stephanie Scott,21.33834022,Stephanie,Scott,False
902,John Armstrong,31.11673603,John,Armstrong,False
903,Miguel Gibbs,65.99821493,Miguel,Gibbs,False
904,Amber Hudson,236.807284,Amber,Hudson,True
905,Kimberly Burgess,65.40108642,Kimberly,Burgess,False
906,Steve Holloway,231.4019805,Steve,Holloway,True
907,Clayton Santana,260.9855337,Clayton,Santana,True
908,Christopher Henson,210.3469533,Christopher,Henson,True
909,Dr. Steven Barnes,28.35577086,Dr.,Steven Barnes,False
910,Nicole Ray,282.6651827,Nicole,Ray,True
